0.0162907	0.0159809	0.0155133	0.0149745	0.0151637	0.0162381
0.015121	0.0156219	0.0161456	0.0156449	0.0175016	0.0160047
0.0153664	0.0151228	0.0159569	0.0156699	0.0150855	0.0170322
0.0151006	0.0156218	0.0150782	0.0176766	0.015205	0.0156818
0.017618	0.015928	0.0154124	0.0151201	0.0155113	0.015447
0.0151464	0.015287	0.0151585	0.0150829	0.0160476	0.015096
0.0153152	0.0158513	0.0157794	0.0155422	0.0154104	0.0152768
0.0152659	0.017708	0.0151304	0.0149558	0.0157208	0.0153981
0.0175057	0.0150457	0.0163196	0.0173887	0.0151185	0.0151733
0.0166403	0.0154464	0.0152821	0.0154114	0.0160912	0.0166931
0.017622	0.0150908	0.017514	0.0150935	0.0157805	0.0152323
0.0170795	0.0165553	0.0155659	0.0161555	0.015343	0.0156059
0.014994	0.0151662	0.0154475	0.0154641	0.0166461	0.0150627
0.0160563	0.0151293	0.0152451	0.0153268	0.0169446	0.0150508
0.0172587	0.0173959	0.0155831	0.0153849	0.0165595	0.0150089
0.0158431	0.0153497	0.0151877	0.0150697	0.015429	0.0164377
0.0166139	0.0158712	0.015137	0.0151289	0.0161477	0.0174448
0.0169488	0.0174548	0.0161109	0.0161147	0.0150361	0.0151414
0.018819	0.0162058	0.0185888	0.0177346	0.0162871	0.0150197
0.01735	0.0154417	0.0153576	0.0177168	0.0153344	0.0161311
0.0150499	0.0154874	0.0154898	0.0171378	0.0150006	0.01612
0.0150494	0.0152361	0.0164483	0.0152797	0.0161084	0.0153259
0.0149916	0.0161713	0.0163977	0.015178	0.0151355	0.0158621
0.0160832	0.015145	0.0150873	0.0161842	0.015344	0.0170158
0.0161814	0.0168842	0.0151248	0.0152016	0.0158364	0.015187
0.0183798	0.0150673	0.0164243	0.0151177	0.0152044	0.014976
0.0151812	0.0152478	0.0154512	0.0174784	0.0153596	0.0160013
0.0165316	0.0153113	0.0172744	0.0161815	0.0169812	0.0171333
0.017592	0.0163442	0.0153022	0.0151358	0.0170997	0.0159645
0.0152671	0.016111	0.0152443	0.0156297	0.015386	0.0152557
0.0175519	0.0158598	0.015375	0.0150684	0.0153272	0.0150808
0.0175732	0.015255	0.0168761	0.0154797	0.0151768	0.0156034
0.0150047	0.0152018	0.0155257	0.016377	0.0150586	0.0151141
0.0158246	0.0153704	0.016858	0.0167243	0.0150723	0.0161005
0.0175099	0.0160835	0.0154393	0.0156879	0.0151512	0.0150778
0.0175092	0.0151422	0.0150988	0.0160357	0.0149736	0.0158142
0.0164477	0.0155985	0.0152688	0.0157956	0.0154518	0.0151404
0.0163088	0.0154622	0.0152259	0.0159291	0.0151782	0.0153583
0.0150652	0.0151307	0.0152761	0.0164502	0.0151757	0.0156128
0.0149825	0.0157356	0.0152345	0.0161613	0.0155299	0.015101
0.0161322	0.017297	0.0150741	0.0160958	0.0194807	0.0157592
0.015088	0.0158266	0.0178079	0.0159385	0.0167986	0.0153115
0.0175914	0.0157052	0.0150846	0.0159141	0.015481	0.0159241
0.0159308	0.0161188	0.0152847	0.0154534	0.0153779	0.0156157
0.017516	0.0173557	0.0159253	0.015101	0.0152678	0.016216
0.0163787	0.0160717	0.0153111	0.0163473	0.0155086	0.0158606
0.0176036	0.0152178	0.0152031	0.0155912	0.0156265	0.0163719
0.015991	0.0154211	0.0152958	0.0153241	0.0172923	0.0161487
0.0150351	0.015102	0.0165028	0.0151729	0.0150391	0.015632
0.0156459	0.016174	0.0152711	0.0160293	0.0149802	0.0149765
0.0150919	0.0151416	0.0149998	0.0159345	0.0153091	0.015366
0.0160432	0.0165911	0.0150982	0.0151984	0.0152214	0.0152936
0.0150325	0.0150177	0.0157829	0.0155909	0.0161286	0.0150207
0.0172792	0.0161067	0.0159648	0.0156014	0.0156274	0.015441
0.0162842	0.0151756	0.016262	0.0176013	0.0151411	0.0150506
0.015592	0.0155472	0.0162885	0.0149807	0.016402	0.0154013
0.0172526	0.0152498	0.0150628	0.0149864	0.0163663	0.0160223
0.0156959	0.0159898	0.0168574	0.0168211	0.0156632	0.0160573
0.0151294	0.0168272	0.0156093	0.0156323	0.0155414	0.0152404
0.0150903	0.0162454	0.0150689	0.0151058	0.0156372	0.0154298
0.0173288	0.0150937	0.0152675	0.0152675	0.0161318	0.0150711
0.0175402	0.0157658	0.0153487	0.0155038	0.0170951	0.0153011
0.0155759	0.017313	0.0179793	0.0159737	0.0149679	0.0152167
0.0156906	0.0150214	0.0151694	0.0152216	0.0162856	0.014999
0.0151625	0.0160885	0.0156511	0.0172157	0.015577	0.0158291
0.0181713	0.0154027	0.0158559	0.0154797	0.015269	0.0155944
0.017099	0.0176734	0.0156351	0.0167069	0.0154736	0.0161794
0.0183149	0.015188	0.0164934	0.0154681	0.0150087	0.015632
0.0152816	0.0153662	0.0153118	0.0173639	0.0149742	0.0160311
0.0180848	0.0152499	0.0154655	0.0153007	0.0152191	0.0153525
0.0158446	0.0158114	0.0153943	0.016207	0.016773	0.0162366
0.0154748	0.0167368	0.015218	0.0175609	0.0168378	0.0165172
0.0161107	0.0161185	0.0177372	0.0178443	0.0162256	0.0154764
0.0156513	0.0164386	0.0153258	0.0169535	0.0154463	0.015074
0.0155639	0.015058	0.0166829	0.0152035	0.015415	0.0152459
0.0151766	0.0153765	0.01681	0.0150462	0.0164858	0.0169127
0.0150871	0.0153822	0.0158438	0.0166845	0.0183643	0.0173729
0.0182962	0.0151161	0.0151778	0.0164059	0.0156362	0.0161901
0.0161901	0.0152679	0.0151605	0.0153987	0.0168583	0.016247
0.0152912	0.018284	0.016608	0.0182174	0.0165722	0.0157598
0.0147798	0.0158775	0.0190856	0.016527	0.0153429	0.0175712
0.0163937	0.0166276	0.0169815	0.0156623	0.014897	0.0156795
0.0165915	0.0163325	0.0151053	0.0153285	0.0165358	0.0149579
0.0151114	0.015117	0.0171379	0.0165912	0.0183405	0.0184799
0.017749	0.0148034	0.0172622	0.0146988	0.0170808	0.0170388
0.0167522	0.0164781	0.015112	0.016375	0.0179946	0.0171067
0.0185244	0.0168528	0.0174224	0.0159759	0.0162216	0.0178818
0.0152548	0.0158723	0.0153039	0.0153526	0.0168958	0.0154513
0.0151407	0.0154305	0.0152034	0.0161299	0.0172085	0.0150444
0.0167469	0.0152285	0.0153695	0.0150203	0.0157768	0.0160604
0.0157472	0.0152071	0.0150603	0.016687	0.0149952	0.0153646
0.0159819	0.0152814	0.0151659	0.0153145	0.0168316	0.0159098
0.0149584	0.0151839	0.0178194	0.0149653	0.0150051	0.0150268
0.0162761	0.0166076	0.0153547	0.0164866	0.0152445	0.0165083
0.0181208	0.0150653	0.0157535	0.0151179	0.0170651	0.0150347
0.0151654	0.0152077	0.0156965	0.0169873	0.0175243	0.0154926
0.0151098	0.0162864	0.015159	0.01609	0.0151826	0.0155349
0.0153951	0.0154243	0.0152516	0.0174006	0.0152003	0.0163909
0.0151037	0.0150868	0.0150252	0.0156434	0.0157476	0.015194
0.0150307	0.0151828	0.0149943	0.0152674	0.0172329	0.0150787
