0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.008000
0.000000	0.010000
0.000000	0.009000
0.000000	0.008000
0.000000	0.009000
0.000000	0.009000
0.000000	0.008000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.008000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.008000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.008000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.008000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.008000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.008000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.008000
0.000000	0.009000
0.000000	0.012000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
0.000000	0.008000
0.000000	0.009000
0.000000	0.009000
0.000000	0.009000
