18.0649	17.9515	21.0446
19.7386	19.4663	20.3485
20.7517	19.1577	20.2059
20.441	17.7372	18.883
20.2009	18.8527	19.5872
20.0722	19.4093	20.7795
20.2836	19.5236	20.8068
19.5462	18.4348	19.822
19.2826	19.1214	19.8476
19.735	19.2688	19.8727
20.4933	19.4719	20.568
19.3595	18.1053	20.8214
21.2873	20.0932	20.8669
21.1522	19.9554	20.7491
20.8355	20.0265	20.8939
21.1038	19.6595	20.9339
20.856	20.4709	21.4103
22.0265	20.5068	21.6679
21.5872	20.8963	21.3702
21.2065	20.8847	21.6103
20.491	21.0432	21.4319
21.3832	19.307	20.8424
20.3495	19.1978	21.1253
20.2909	19.9292	20.7214
20.2167	19.2873	21.6411
20.2887	19.7346	21.2818
20.4106	19.541	20.6363
20.7528	19.3212	19.6467
19.3013	19.0941	20.3595
20.3648	18.9778	20.1965
20.1633	18.6872	20.3961
20.615	18.9442	20.7066
20.4946	19.586	20.3842
20.3931	19.1555	19.927
19.6655	19.924	20.4665
20.3101	20.0428	20.4187
19.5852	19.3425	20.8134
19.8948	19.8057	20.6991
20.1143	19.4341	21.7329
20.7442	19.4943	21.0586
21.2953	20.1689	20.8657
19.1403	18.2934	19.293
18.5394	17.6937	19.5455
18.5726	17.835	19.2902
18.2549	17.6986	19.2906
18.4209	17.5616	18.82
18.2917	17.6167	18.8998
18.2861	17.6733	19.0275
19.6857	17.7351	19.2881
18.4733	17.6815	18.9734
18.4419	17.8411	19.101
18.4551	17.7103	19.0702
18.4752	19.4287	19.0171
18.2699	17.7588	19.3984
18.5495	17.9084	19.6258
18.7138	17.2405	18.9625
18.3221	17.3646	18.5922
18.1636	17.5045	18.7612
18.1583	17.4488	18.7672
18.5636	17.7667	19.2756
19.2939	17.3541	18.9529
18.3766	17.4002	19.238
18.7481	17.5579	18.7334
18.1248	17.5372	18.5813
18.1575	17.4426	18.8049
18.2012	17.865	19.5032
19.508	17.45	19.033
18.9786	17.7555	18.6909
18.2772	17.2557	18.5662
18.1784	17.3334	18.8339
18.6626	17.7848	19.0249
18.914	17.4949	19.0636
18.7909	17.7051	18.9738
18.9692	17.8556	19.2666
18.9303	17.6807	18.9763
19.3288	18.006	19.3835
19.7157	17.6108	19.2423
18.5637	18.1543	19.5782
19.5709	18.745	18.9176
18.3148	17.4351	18.8738
18.9026	17.874	19.1751
18.6353	18.0739	19.5846
19.2739	17.6863	19.3882
19.5962	18.1237	18.8103
18.6378	17.3057	18.6401
18.1623	17.2564	18.6489
18.5211	17.5906	19.0622
18.5979	17.8937	18.9451
18.1726	17.4804	18.6316
18.4769	17.9474	19.1439
19.2608	17.769	19.0998
19.3676	18.5115	19.1553
19.3747	18.1217	18.9256
19.0969	17.8291	19.1846
19.1248	17.5443	18.8364
19.8142	18.258	18.9707
19.3299	17.9902	19.2511
19.2993	18.1557	19.8372
19.6844	18.9304	19.6974
18.6596	17.621	18.8232
